,label_tec,label_subtec,tec_name,sentence
242,T1021,T1021.005,VNC,"VNC is a platform-independent desktop sharing system that uses the RFB  protocol to enable users to remotely control another computer’s display by relaying the screen, mouse, and keyboard inputs over the network."
243,T1021,T1021.005,VNC,"VNC differs from Remote Desktop Protocol, as VNC is screen-sharing software rather than resource-sharing software."
244,T1021,T1021.005,VNC,"By default, VNC uses the system's authentication, but it can be configured to use credentials specific to VNC."
245,T1021,T1021.005,VNC,"Adversaries may abuse VNC to perform malicious actions as the logged-on user such as opening documents, downloading files, and running arbitrary commands."
246,T1021,T1021.005,VNC,An adversary could use VNC to remotely control and monitor a system to collect data and information to pivot to other systems within the network.
247,T1021,T1021.005,VNC,Specific VNC libraries/implementations have also been susceptible to brute force attacks and memory usage exploitation.
248,T1021,T1021.005,VNC,"ZxShell, supports functionality for VNC sessions."
249,T1021,T1021.005,VNC,"DanBot, can use VNC for remote access to targeted systems."
250,T1021,T1021.005,VNC,"Carberp, can start a remote VNC session by downloading a new plugin."
251,T1021,T1021.005,VNC,"TrickBot, has used a VNC module to monitor the victim and collect information to pivot to valuable systems on the network  Proton, uses VNC to connect into systems."
252,T1021,T1021.005,VNC,"WarzoneRAT, has the ability of performing remote desktop access via a VNC console."
253,T1021,T1021.005,VNC,"Gamaredon Group, has used VNC tools, including UltraVNC, to remotely interact with compromised hosts."
254,T1021,T1021.005,VNC,"FIN7, has used TightVNC to control compromised hosts."
255,T1021,T1021.005,VNC,"GCMAN, uses VNC for lateral movement."
256,T1021,T1021.005,VNC,"Fox Kitten, has installed TightVNC server and client on compromised servers and endpoints for lateral movement."
257,T1047,T1047,Windows Management Instrumentation,Adversaries may abuse Windows Management Instrumentation  to execute malicious commands and payloads.
258,T1047,T1047,Windows Management Instrumentation,WMI is designed for programmers and is the infrastructure for management data and operations on Windows systems.
259,T1047,T1047,Windows Management Instrumentation,WMI is an administration feature that provides a uniform environment to access Windows system components.
260,T1047,T1047,Windows Management Instrumentation,"The WMI service enables both local and remote access, though the latter is facilitated by Remote Services, such as Distributed Component Object Model, and Windows Remote Management,."
261,T1047,T1047,Windows Management Instrumentation,"Remote WMI over DCOM operates using port 135, whereas WMI over WinRM operates over port 5985 when using HTTP and 5986 for HTTPS."
262,T1047,T1047,Windows Management Instrumentation,"An adversary can use WMI to interact with local and remote systems and use it as a means to execute various behaviors, such as gathering information for Discovery, as well as Execution, of commands and payloads."
263,T1047,T1047,Windows Management Instrumentation,"For example, `wmic.exe` can be abused by an adversary to delete shadow copies with the command `wmic.exe Shadowcopy Delete` , Inhibit System Recovery,."
264,T1047,T1047,Windows Management Instrumentation,"**Note:** `wmic.exe` is deprecated as of January of 2024, with the WMIC feature being “disabled by default” on Windows 11+."
265,T1047,T1047,Windows Management Instrumentation,"WMIC will be removed from subsequent Windows releases and replaced by PowerShell, as the primary WMI interface."
266,T1047,T1047,Windows Management Instrumentation,"In addition to PowerShell and tools like `wbemtool.exe`, COM APIs can also be used to programmatically interact with WMI via C++, .NET, VBScript, etc."
267,T1047,T1047,Windows Management Instrumentation,"Sardonic, can use WMI to execute PowerShell commands on a compromised machine."
268,T1047,T1047,Windows Management Instrumentation,"Meteor, can use `wmic.exe` as part of its effort to delete shadow copies."
269,T1047,T1047,Windows Management Instrumentation,"RogueRobin, uses various WMI queries to check if the sample is running in a sandbox."
270,T1047,T1047,Windows Management Instrumentation,"SUNBURST, used the WMI query Select * From Win32_SystemDriver to retrieve a driver listing."
271,T1047,T1047,Windows Management Instrumentation,"A BlackEnergy, 2 plug-in uses WMI to gather victim host details."
272,T1047,T1047,Windows Management Instrumentation,"FunnyDream, can use WMI to open a Windows command shell on a remote machine."
273,T1047,T1047,Windows Management Instrumentation,"jRAT, uses WMIC to identify anti-virus products installed on the victim’s machine and to obtain firewall details."
274,T1047,T1047,Windows Management Instrumentation,"Emotet, has used WMI to execute powershell.exe."
275,T1047,T1047,Windows Management Instrumentation,"FIVEHANDS, can use WMI to delete files on a  target machine."
276,T1047,T1047,Windows Management Instrumentation,"One variant of Zebrocy, uses WMI queries to gather information."
277,T1047,T1047,Windows Management Instrumentation,"Mosquito,'s installer uses WMI to search for antivirus display names."
278,T1047,T1047,Windows Management Instrumentation,"Agent Tesla, has used wmi queries to gather information from the system."
279,T1047,T1047,Windows Management Instrumentation,"Bumblebee, can use WMI to gather system information and to spawn processes for code injection."
280,T1047,T1047,Windows Management Instrumentation,"Action RAT, can use WMI to gather AV products installed on an infected host."
281,T1047,T1047,Windows Management Instrumentation,"EvilBunny, has used WMI to gather information about the system."
282,T1047,T1047,Windows Management Instrumentation,"Stuxnet, used WMI with an explorer.exe token to execute on a remote share."
283,T1047,T1047,Windows Management Instrumentation,"POWRUNER, may use WMI when collecting information about a victim."
284,T1047,T1047,Windows Management Instrumentation,"SocGholish, has used WMI calls for script execution and system profiling."
285,T1047,T1047,Windows Management Instrumentation,"FlawedAmmyy, leverages WMI to enumerate anti-virus on the victim."
286,T1047,T1047,Windows Management Instrumentation,"ProLock, can use WMIC to execute scripts on targeted hosts."
287,T1047,T1047,Windows Management Instrumentation,"POWERSTATS, can use WMI queries to retrieve data from compromised hosts."
288,T1047,T1047,Windows Management Instrumentation,"Akira, will leverage COM objects accessed through WMI during execution to evade detection."
289,T1047,T1047,Windows Management Instrumentation,"OopsIE, uses WMI to perform discovery techniques."
290,T1047,T1047,Windows Management Instrumentation,"Sibot, has used WMI to discover network connections and configurations."
291,T1047,T1047,Windows Management Instrumentation,"Sibot, has also used the Win32_Process class to execute a malicious DLL."
292,T1047,T1047,Windows Management Instrumentation,"The DustySky, dropper uses Windows Management Instrumentation to extract information about the operating system and whether an anti-virus is active."
293,T1047,T1047,Windows Management Instrumentation,"WannaCry, utilizes wmic to delete shadow copies."
294,T1047,T1047,Windows Management Instrumentation,"EKANS, can use Windows Mangement Instrumentation  calls to execute operations."
295,T1047,T1047,Windows Management Instrumentation,"RATANKBA, uses WMI to perform process monitoring."
296,T1047,T1047,Windows Management Instrumentation,"MoleNet, can perform WMI commands on the system."
297,T1047,T1047,Windows Management Instrumentation,"BlackCat, can use `wmic.exe` to delete shadow copies on compromised networks."
298,T1047,T1047,Windows Management Instrumentation,"NotPetya, can use wmic to help propagate itself across a network."
299,T1047,T1047,Windows Management Instrumentation,"HALFBAKED, can use WMI queries to gather system information."
300,T1047,T1047,Windows Management Instrumentation,"StoneDrill, has used the WMI command-line  utility to run tasks."
301,T1047,T1047,Windows Management Instrumentation,"Remexi, executes received commands with wmic.exe ."
302,T1047,T1047,Windows Management Instrumentation,"Snip3, can query the WMI class `Win32_ComputerSystem` to gather information."
303,T1047,T1047,Windows Management Instrumentation,"FELIXROOT, uses WMI to query the Windows Registry."
304,T1047,T1047,Windows Management Instrumentation,"Olympic Destroyer, uses WMI to help propagate itself across a network."
305,T1047,T1047,Windows Management Instrumentation,"HermeticWizard, can use WMI to create a new process on a remote machine via `C:\windows\system32\cmd.exe /c start C:\windows\system32\\regsvr32.exe /s /iC:\windows\<filename>.dll`."
306,T1047,T1047,Windows Management Instrumentation,"HELLOKITTY, can use WMI to delete volume shadow copies."
307,T1047,T1047,Windows Management Instrumentation,"IcedID, has used WMI to execute binaries."
308,T1047,T1047,Windows Management Instrumentation,"REvil, can use WMI to monitor for and kill specific processes listed in its configuration file."
309,T1047,T1047,Windows Management Instrumentation,"Astaroth, uses WMIC to execute payloads."
310,T1047,T1047,Windows Management Instrumentation,"DarkTortilla, can use WMI queries to obtain system information."
311,T1047,T1047,Windows Management Instrumentation,"SVCReady, can use `WMI` queries to detect the presence of a virtual machine environment."
312,T1047,T1047,Windows Management Instrumentation,"DarkWatchman, can use WMI to execute commands."
313,T1047,T1047,Windows Management Instrumentation,"Black Basta, has used WMI to execute files over the network."
314,T1047,T1047,Windows Management Instrumentation,"Avaddon, uses wmic.exe to delete shadow copies."
315,T1047,T1047,Windows Management Instrumentation,"Octopus, has used wmic.exe for local discovery information."
316,T1047,T1047,Windows Management Instrumentation,"HOPLIGHT, has used WMI to recompile the Managed Object Format  files in the WMI repository."
317,T1047,T1047,Windows Management Instrumentation,"PyDCrypt, has attempted to execute with WMIC."
318,T1047,T1047,Windows Management Instrumentation,"Maze, has used WMI to attempt to delete the shadow volumes on a machine, and to connect a virtual machine to the network domain of the victim organization's network."
319,T1047,T1047,Windows Management Instrumentation,"DEATHRANSOM, has the ability to use WMI to delete volume shadow copies."
320,T1047,T1047,Windows Management Instrumentation,"BADHATCH, can utilize WMI to collect system information, create new processes, and run malicious PowerShell scripts on a compromised machine."
321,T1047,T1047,Windows Management Instrumentation,"Ursnif, droppers have used WMI classes to execute PowerShell, commands."
322,T1047,T1047,Windows Management Instrumentation,"Cobalt Strike, can use WMI to deliver a payload to a remote host."
323,T1047,T1047,Windows Management Instrumentation,"SharpStage, can use WMI for execution."
